timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1724654610382,133,Login-138,200,OK,Load test 1-18,text,true,,2129,146,46,46,https://spclient.wg.spotify.com/v1/live-tile-xml?region=VN&language=vi-VN,133,0,59
1724654610385,135,Login-138,200,OK,Load test 1-17,text,true,,1778,146,46,46,https://spclient.wg.spotify.com/v1/live-tile-xml?region=VN&language=vi-VN,135,0,56
1724654610365,155,Login-137,200,OK,Load test 1-31,text,true,,1179,1913,46,46,https://play.google.com/log?format=json&hasfast=true&authuser=0,155,0,75
1724654610374,151,Login-137,200,OK,Load test 1-32,text,true,,1070,1913,47,47,https://play.google.com/log?format=json&hasfast=true&authuser=0,151,0,73
1724654610388,142,Login-138,200,OK,Load test 1-19,text,true,,2129,146,47,47,https://spclient.wg.spotify.com/v1/live-tile-xml?region=VN&language=vi-VN,142,0,58
1724654610413,117,Login-139,200,OK,Load test 1-7,text,true,,1154,967,47,47,https://beacons.gcp.gvt2.com/domainreliability/upload,117,0,73
1724654610383,148,Login-137,200,OK,Load test 1-33,text,true,,1043,1913,47,47,https://play.google.com/log?format=json&hasfast=true&authuser=0,148,0,70
1724654610427,105,Login-140,204,No Content,Load test 1-3,text,true,,391,1297,47,47,https://video.google.com/api/stats/watchtime?ns=gd&el=preview&cpn=ffkXBc4gPbSRuVEQ&ver=2&cmt=724.26&fmt=137&fs=0&rt=914.321&euri=https%3A%2F%2Fdrive.google.com%2F&lact=33799&cl=665637979&state=paused&volume=100&cbr=Chrome&cbrver=126.0.0.0&c=WEB_EMBEDDED_PLAYER&cver=1.20240820.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&hl=en_US&cr=VN&len=747.357&rtn=954&afmt=140&idpj=-1&ldpj=-3&rti=914&st=721.96&et=724.26&muted=0&docid=1CfAfELzNft4MijLESZ9jLCLUHvCHsySf,0,0,76
1724654610433,99,Login-140,204,No Content,Load test 1-2,text,true,,391,1297,47,47,https://video.google.com/api/stats/watchtime?ns=gd&el=preview&cpn=ffkXBc4gPbSRuVEQ&ver=2&cmt=724.26&fmt=137&fs=0&rt=914.321&euri=https%3A%2F%2Fdrive.google.com%2F&lact=33799&cl=665637979&state=paused&volume=100&cbr=Chrome&cbrver=126.0.0.0&c=WEB_EMBEDDED_PLAYER&cver=1.20240820.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&hl=en_US&cr=VN&len=747.357&rtn=954&afmt=140&idpj=-1&ldpj=-3&rti=914&st=721.96&et=724.26&muted=0&docid=1CfAfELzNft4MijLESZ9jLCLUHvCHsySf,0,0,71
1724654610440,92,Login-140,204,No Content,Load test 1-1,text,true,,391,1297,47,47,https://video.google.com/api/stats/watchtime?ns=gd&el=preview&cpn=ffkXBc4gPbSRuVEQ&ver=2&cmt=724.26&fmt=137&fs=0&rt=914.321&euri=https%3A%2F%2Fdrive.google.com%2F&lact=33799&cl=665637979&state=paused&volume=100&cbr=Chrome&cbrver=126.0.0.0&c=WEB_EMBEDDED_PLAYER&cver=1.20240820.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&hl=en_US&cr=VN&len=747.357&rtn=954&afmt=140&idpj=-1&ldpj=-3&rti=914&st=721.96&et=724.26&muted=0&docid=1CfAfELzNft4MijLESZ9jLCLUHvCHsySf,0,0,65
1724654610439,99,Login-139,200,OK,Load test 1-10,text,true,,1154,967,48,48,https://beacons.gcp.gvt2.com/domainreliability/upload,99,0,72
1724654610408,130,Login-138,200,OK,Load test 1-20,text,true,,1778,146,48,48,https://spclient.wg.spotify.com/v1/live-tile-xml?region=VN&language=vi-VN,130,0,51
1724654610392,154,Login-137,200,OK,Load test 1-34,text,true,,1269,1913,49,49,https://play.google.com/log?format=json&hasfast=true&authuser=0,154,0,70
1724654610433,118,Login-140,204,No Content,Load test 1-4,text,true,,391,1297,49,49,https://video.google.com/api/stats/watchtime?ns=gd&el=preview&cpn=ffkXBc4gPbSRuVEQ&ver=2&cmt=724.26&fmt=137&fs=0&rt=914.321&euri=https%3A%2F%2Fdrive.google.com%2F&lact=33799&cl=665637979&state=paused&volume=100&cbr=Chrome&cbrver=126.0.0.0&c=WEB_EMBEDDED_PLAYER&cver=1.20240820.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&hl=en_US&cr=VN&len=747.357&rtn=954&afmt=140&idpj=-1&ldpj=-3&rti=914&st=721.96&et=724.26&muted=0&docid=1CfAfELzNft4MijLESZ9jLCLUHvCHsySf,0,0,73
1724654610426,135,Login-137,200,OK,Load test 1-37,text,true,,1217,1913,50,50,https://play.google.com/log?format=json&hasfast=true&authuser=0,135,0,56
1724654610421,145,Login-137,200,OK,Load test 1-36,text,true,,1268,1913,51,51,https://play.google.com/log?format=json&hasfast=true&authuser=0,145,0,59
1724654610414,161,Login-138,200,OK,Load test 1-21,text,true,,2204,146,52,52,https://spclient.wg.spotify.com/v1/live-tile-xml?region=VN&language=vi-VN,161,0,70
1724654610433,143,Login-137,200,OK,Load test 1-38,text,true,,1213,1913,52,52,https://play.google.com/log?format=json&hasfast=true&authuser=0,143,0,74
1724654610410,167,Login-137,200,OK,Load test 1-35,text,true,,1250,1913,52,52,https://play.google.com/log?format=json&hasfast=true&authuser=0,167,0,73
1724654610467,111,Login-139,200,OK,Load test 1-11,text,true,,1154,967,52,52,https://beacons.gcp.gvt2.com/domainreliability/upload,111,0,77
1724654610414,166,Login-138,200,OK,Load test 1-22,text,true,,1778,146,52,52,https://spclient.wg.spotify.com/v1/live-tile-xml?region=VN&language=vi-VN,166,0,87
1724654610453,131,Login-138,200,OK,Load test 1-27,text,true,,2204,146,52,52,https://spclient.wg.spotify.com/v1/live-tile-xml?region=VN&language=vi-VN,131,0,56
1724654610430,161,Login-138,200,OK,Load test 1-25,text,true,,2129,146,53,53,https://spclient.wg.spotify.com/v1/live-tile-xml?region=VN&language=vi-VN,161,0,79
1724654610501,90,Login-140,204,No Content,Load test 1-8,text,true,,391,1297,53,53,https://video.google.com/api/stats/watchtime?ns=gd&el=preview&cpn=ffkXBc4gPbSRuVEQ&ver=2&cmt=724.26&fmt=137&fs=0&rt=914.321&euri=https%3A%2F%2Fdrive.google.com%2F&lact=33799&cl=665637979&state=paused&volume=100&cbr=Chrome&cbrver=126.0.0.0&c=WEB_EMBEDDED_PLAYER&cver=1.20240820.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&hl=en_US&cr=VN&len=747.357&rtn=954&afmt=140&idpj=-1&ldpj=-3&rti=914&st=721.96&et=724.26&muted=0&docid=1CfAfELzNft4MijLESZ9jLCLUHvCHsySf,0,0,63
1724654610434,157,Login-138,200,OK,Load test 1-23,text,true,,2129,146,53,53,https://spclient.wg.spotify.com/v1/live-tile-xml?region=VN&language=vi-VN,157,0,76
1724654610509,84,Login-139,200,OK,Load test 1-15,text,true,,1154,967,54,54,https://beacons.gcp.gvt2.com/domainreliability/upload,84,0,57
1724654610441,156,Login-138,200,OK,Load test 1-26,text,true,,1778,146,54,54,https://spclient.wg.spotify.com/v1/live-tile-xml?region=VN&language=vi-VN,156,0,75
1724654610439,158,Login-138,200,OK,Load test 1-24,text,true,,1778,146,54,54,https://spclient.wg.spotify.com/v1/live-tile-xml?region=VN&language=vi-VN,158,0,77
1724654610509,91,Login-140,204,No Content,Load test 1-9,text,true,,391,1297,54,54,https://video.google.com/api/stats/watchtime?ns=gd&el=preview&cpn=ffkXBc4gPbSRuVEQ&ver=2&cmt=724.26&fmt=137&fs=0&rt=914.321&euri=https%3A%2F%2Fdrive.google.com%2F&lact=33799&cl=665637979&state=paused&volume=100&cbr=Chrome&cbrver=126.0.0.0&c=WEB_EMBEDDED_PLAYER&cver=1.20240820.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&hl=en_US&cr=VN&len=747.357&rtn=954&afmt=140&idpj=-1&ldpj=-3&rti=914&st=721.96&et=724.26&muted=0&docid=1CfAfELzNft4MijLESZ9jLCLUHvCHsySf,0,0,64
1724654610464,139,Login-138,200,OK,Load test 1-28,text,true,,2204,146,54,54,https://spclient.wg.spotify.com/v1/live-tile-xml?region=VN&language=vi-VN,139,0,61
1724654610515,89,Login-139,200,OK,Load test 1-16,text,true,,1154,967,54,54,https://beacons.gcp.gvt2.com/domainreliability/upload,89,0,65
1724654610516,90,Login-139,200,OK,Load test 1-18,text,true,,1154,967,55,55,https://beacons.gcp.gvt2.com/domainreliability/upload,90,0,64
1724654610478,129,Login-140,204,No Content,Load test 1-5,text,true,,391,1297,55,55,https://video.google.com/api/stats/watchtime?ns=gd&el=preview&cpn=ffkXBc4gPbSRuVEQ&ver=2&cmt=724.26&fmt=137&fs=0&rt=914.321&euri=https%3A%2F%2Fdrive.google.com%2F&lact=33799&cl=665637979&state=paused&volume=100&cbr=Chrome&cbrver=126.0.0.0&c=WEB_EMBEDDED_PLAYER&cver=1.20240820.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&hl=en_US&cr=VN&len=747.357&rtn=954&afmt=140&idpj=-1&ldpj=-3&rti=914&st=721.96&et=724.26&muted=0&docid=1CfAfELzNft4MijLESZ9jLCLUHvCHsySf,0,0,80
1724654610521,86,Login-139,200,OK,Load test 1-17,text,true,,1154,967,55,55,https://beacons.gcp.gvt2.com/domainreliability/upload,86,0,61
1724654610494,114,Login-139,200,OK,Load test 1-13,text,true,,1154,967,55,55,https://beacons.gcp.gvt2.com/domainreliability/upload,114,0,80
1724654610494,115,Login-139,200,OK,Load test 1-14,text,true,,1154,967,55,55,https://beacons.gcp.gvt2.com/domainreliability/upload,115,0,82
1724654610471,141,Login-138,200,OK,Load test 1-29,text,true,,2129,146,55,55,https://spclient.wg.spotify.com/v1/live-tile-xml?region=VN&language=vi-VN,141,0,68
1724654610448,165,Login-137,200,OK,Load test 1-39,text,true,,1042,1913,55,55,https://play.google.com/log?format=json&hasfast=true&authuser=0,165,0,87
1724654610494,123,Login-139,200,OK,Load test 1-12,text,true,,1154,967,55,55,https://beacons.gcp.gvt2.com/domainreliability/upload,123,0,87
1724654610531,89,Login-139,200,OK,Load test 1-19,text,true,,1154,967,55,55,https://beacons.gcp.gvt2.com/domainreliability/upload,89,0,59
1724654610455,164,Login-137,200,OK,Load test 1-40,text,true,,1219,1913,55,55,https://play.google.com/log?format=json&hasfast=true&authuser=0,164,0,88
1724654610539,83,Login-140,204,No Content,Load test 1-10,text,true,,391,1297,56,56,https://video.google.com/api/stats/watchtime?ns=gd&el=preview&cpn=ffkXBc4gPbSRuVEQ&ver=2&cmt=724.26&fmt=137&fs=0&rt=914.321&euri=https%3A%2F%2Fdrive.google.com%2F&lact=33799&cl=665637979&state=paused&volume=100&cbr=Chrome&cbrver=126.0.0.0&c=WEB_EMBEDDED_PLAYER&cver=1.20240820.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&hl=en_US&cr=VN&len=747.357&rtn=954&afmt=140&idpj=-1&ldpj=-3&rti=914&st=721.96&et=724.26&muted=0&docid=1CfAfELzNft4MijLESZ9jLCLUHvCHsySf,0,0,57
1724654610479,143,Login-138,200,OK,Load test 1-30,text,true,,2204,146,56,56,https://spclient.wg.spotify.com/v1/live-tile-xml?region=VN&language=vi-VN,143,0,69
1724654610530,96,Login-140,204,No Content,Load test 1-7,text,true,,391,1297,57,57,https://video.google.com/api/stats/watchtime?ns=gd&el=preview&cpn=ffkXBc4gPbSRuVEQ&ver=2&cmt=724.26&fmt=137&fs=0&rt=914.321&euri=https%3A%2F%2Fdrive.google.com%2F&lact=33799&cl=665637979&state=paused&volume=100&cbr=Chrome&cbrver=126.0.0.0&c=WEB_EMBEDDED_PLAYER&cver=1.20240820.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&hl=en_US&cr=VN&len=747.357&rtn=954&afmt=140&idpj=-1&ldpj=-3&rti=914&st=721.96&et=724.26&muted=0&docid=1CfAfELzNft4MijLESZ9jLCLUHvCHsySf,0,0,66
1724654610462,165,Login-137,200,OK,Load test 1-41,text,true,,1220,1913,57,57,https://play.google.com/log?format=json&hasfast=true&authuser=0,165,0,89
1724654610501,135,Login-140,204,No Content,Load test 1-6,text,true,,391,1297,58,58,https://video.google.com/api/stats/watchtime?ns=gd&el=preview&cpn=ffkXBc4gPbSRuVEQ&ver=2&cmt=724.26&fmt=137&fs=0&rt=914.321&euri=https%3A%2F%2Fdrive.google.com%2F&lact=33799&cl=665637979&state=paused&volume=100&cbr=Chrome&cbrver=126.0.0.0&c=WEB_EMBEDDED_PLAYER&cver=1.20240820.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&hl=en_US&cr=VN&len=747.357&rtn=954&afmt=140&idpj=-1&ldpj=-3&rti=914&st=721.96&et=724.26&muted=0&docid=1CfAfELzNft4MijLESZ9jLCLUHvCHsySf,0,0,72
1724654610475,165,Login-137,200,OK,Load test 1-42,text,true,,1045,1913,58,58,https://play.google.com/log?format=json&hasfast=true&authuser=0,164,0,87
1724654610506,134,Login-137,200,OK,Load test 1-45,text,true,,1250,1913,58,58,https://play.google.com/log?format=json&hasfast=true&authuser=0,133,0,60
1724654610514,131,Login-137,200,OK,Load test 1-46,text,true,,1042,1913,59,59,https://play.google.com/log?format=json&hasfast=true&authuser=0,131,0,60
1724654610488,165,Login-137,200,OK,Load test 1-43,text,true,,1197,1913,59,59,https://play.google.com/log?format=json&hasfast=true&authuser=0,165,0,82
1724654610525,128,Login-137,200,OK,Load test 1-47,text,true,,1280,1913,59,59,https://play.google.com/log?format=json&hasfast=true&authuser=0,127,0,60
1724654610540,117,Login-139,200,OK,Load test 1-20,text,true,,1154,967,60,60,https://beacons.gcp.gvt2.com/domainreliability/upload,117,0,82
1724654610494,163,Login-137,200,OK,Load test 1-44,text,true,,1185,1913,60,60,https://play.google.com/log?format=json&hasfast=true&authuser=0,163,0,86
1724654610580,82,Login-139,200,OK,Load test 1-22,text,true,,1154,967,60,60,https://beacons.gcp.gvt2.com/domainreliability/upload,82,0,56
1724654610537,133,Login-137,200,OK,Load test 1-48,text,true,,1081,1913,61,61,https://play.google.com/log?format=json&hasfast=true&authuser=0,133,0,57
1724654610588,85,Login-139,200,OK,Load test 1-27,text,true,,1154,967,61,61,https://beacons.gcp.gvt2.com/domainreliability/upload,85,0,60
1724654610576,100,Login-139,200,OK,Load test 1-21,text,true,,1154,967,62,62,https://beacons.gcp.gvt2.com/domainreliability/upload,100,0,68
1724654610592,85,Login-139,200,OK,Load test 1-25,text,true,,1154,967,62,62,https://beacons.gcp.gvt2.com/domainreliability/upload,85,0,59
1724654610593,84,Login-140,204,No Content,Load test 1-15,text,true,,391,1297,62,62,https://video.google.com/api/stats/watchtime?ns=gd&el=preview&cpn=ffkXBc4gPbSRuVEQ&ver=2&cmt=724.26&fmt=137&fs=0&rt=914.321&euri=https%3A%2F%2Fdrive.google.com%2F&lact=33799&cl=665637979&state=paused&volume=100&cbr=Chrome&cbrver=126.0.0.0&c=WEB_EMBEDDED_PLAYER&cver=1.20240820.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&hl=en_US&cr=VN&len=747.357&rtn=954&afmt=140&idpj=-1&ldpj=-3&rti=914&st=721.96&et=724.26&muted=0&docid=1CfAfELzNft4MijLESZ9jLCLUHvCHsySf,0,0,60
1724654610521,157,Login-138,200,OK,Load test 1-31,text,true,,1778,146,62,62,https://spclient.wg.spotify.com/v1/live-tile-xml?region=VN&language=vi-VN,157,0,75
1724654610547,131,Login-138,200,OK,Load test 1-34,text,true,,2204,146,62,62,https://spclient.wg.spotify.com/v1/live-tile-xml?region=VN&language=vi-VN,131,0,56
1724654610598,81,Login-139,200,OK,Load test 1-26,text,true,,1154,967,62,62,https://beacons.gcp.gvt2.com/domainreliability/upload,81,0,57
1724654610525,157,Login-138,200,OK,Load test 1-32,text,true,,2204,146,63,63,https://spclient.wg.spotify.com/v1/live-tile-xml?region=VN&language=vi-VN,157,0,69
1724654610598,84,Login-139,200,OK,Load test 1-24,text,true,,1197,967,63,63,https://beacons.gcp.gvt2.com/domainreliability/upload,84,0,58
1724654610592,91,Login-139,200,OK,Load test 1-23,text,true,,1154,967,63,63,https://beacons.gcp.gvt2.com/domainreliability/upload,91,0,65
1724654610603,83,Login-139,200,OK,Load test 1-28,text,true,,1154,967,63,63,https://beacons.gcp.gvt2.com/domainreliability/upload,83,0,58
1724654610531,156,Login-138,200,OK,Load test 1-33,text,true,,2129,146,63,63,https://spclient.wg.spotify.com/v1/live-tile-xml?region=VN&language=vi-VN,156,0,75
1724654610562,128,Login-138,200,OK,Load test 1-37,text,true,,1778,146,64,64,https://spclient.wg.spotify.com/v1/live-tile-xml?region=VN&language=vi-VN,128,0,57
1724654610610,81,Login-140,204,No Content,Load test 1-14,text,true,,391,1297,64,64,https://video.google.com/api/stats/watchtime?ns=gd&el=preview&cpn=ffkXBc4gPbSRuVEQ&ver=2&cmt=724.26&fmt=137&fs=0&rt=914.321&euri=https%3A%2F%2Fdrive.google.com%2F&lact=33799&cl=665637979&state=paused&volume=100&cbr=Chrome&cbrver=126.0.0.0&c=WEB_EMBEDDED_PLAYER&cver=1.20240820.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&hl=en_US&cr=VN&len=747.357&rtn=954&afmt=140&idpj=-1&ldpj=-3&rti=914&st=721.96&et=724.26&muted=0&docid=1CfAfELzNft4MijLESZ9jLCLUHvCHsySf,0,0,56
1724654610608,83,Login-140,204,No Content,Load test 1-13,text,true,,391,1297,64,64,https://video.google.com/api/stats/watchtime?ns=gd&el=preview&cpn=ffkXBc4gPbSRuVEQ&ver=2&cmt=724.26&fmt=137&fs=0&rt=914.321&euri=https%3A%2F%2Fdrive.google.com%2F&lact=33799&cl=665637979&state=paused&volume=100&cbr=Chrome&cbrver=126.0.0.0&c=WEB_EMBEDDED_PLAYER&cver=1.20240820.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&hl=en_US&cr=VN&len=747.357&rtn=954&afmt=140&idpj=-1&ldpj=-3&rti=914&st=721.96&et=724.26&muted=0&docid=1CfAfELzNft4MijLESZ9jLCLUHvCHsySf,0,0,58
1724654610580,115,Login-140,204,No Content,Load test 1-11,text,true,,391,1297,64,64,https://video.google.com/api/stats/watchtime?ns=gd&el=preview&cpn=ffkXBc4gPbSRuVEQ&ver=2&cmt=724.26&fmt=137&fs=0&rt=914.321&euri=https%3A%2F%2Fdrive.google.com%2F&lact=33799&cl=665637979&state=paused&volume=100&cbr=Chrome&cbrver=126.0.0.0&c=WEB_EMBEDDED_PLAYER&cver=1.20240820.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&hl=en_US&cr=VN&len=747.357&rtn=954&afmt=140&idpj=-1&ldpj=-3&rti=914&st=721.96&et=724.26&muted=0&docid=1CfAfELzNft4MijLESZ9jLCLUHvCHsySf,0,0,77
